ID_NOTA;ID_FOR;ID_SEC;NUM_NOTA;VALOR_NOTA;QTD_ITEM;ICMS;ISS;ANO;MES;DATA_NOTA;ID_TIPO_NOTA;OBSERVACAO_NOTA;EMPENHO_NUM
1570;122;6;000079;R$ 6.260,50;12;0;0;2011;4;06/04/2011;1;;0
1571;121;6;109491;R$ 1.641,15;1;0;0;2011;4;06/04/2011;1;;0
1572;124;1;000614;R$ 81,00;2;0;0;2011;4;27/04/2011;1;;0
1573;175;3;001121;R$ 23.480,90;18;0;0;2011;5;04/05/2011;1;;0
1574;202;3;001003;R$ 1.892,00;2;0;0;2011;5;14/05/2011;1;;0
1575;175;3;001175;R$ 5.311,00;13;0;0;2011;5;17/05/2011;1;;0
1576;157;3;018252;R$ 3.017,62;14;0;0;2011;5;23/05/2011;1;;0
1577;175;3;001154;R$ 2.985,10;7;0;0;2011;5;11/05/2011;1;;0
1578;202;3;001098;R$ 66,00;1;0;0;2011;5;30/05/2011;1;;0
1579;202;3;001099;R$ 660,00;1;0;0;2011;5;30/05/2011;1;;0
1580;178;3;000224;R$ 2.000,00;1;0;0;2011;5;13/05/2011;1;;0
1581;175;3;001200;R$ 242,00;5;0;0;2011;5;24/05/2011;1;;0
1582;175;3;001201;R$ 4.213,50;11;0;0;2011;5;24/05/2011;1;;0
1583;175;3;001199;R$ 5.877,50;11;0;0;2011;5;24/05/2011;1;;0
1584;175;3;001123;R$ 12.216,40;18;0;0;2011;5;04/05/2011;1;;0
1585;122;3;000103;R$ 900,00;1;0;0;2011;5;18/05/2011;1;;0
1586;122;6;000102;R$ 3.037,00;4;0;0;2011;5;17/05/2011;1;;0
1587;114;6;001284;R$ 1.540,00;2;0;0;2011;5;20/05/2011;1;;0
1588;203;6;001632;R$ 374,65;6;0;0;2011;5;05/05/2011;1;;0
1589;139;6;002484;R$ 220,00;1;0;0;2011;5;27/05/2011;1;;0
1590;175;6;001174;R$ 230,00;4;0;0;2011;5;16/05/2011;1;;0
1591;124;1;000670;R$ 150,00;1;0;0;2011;5;23/05/2011;1;;0
1592;126;1;000089;R$ 228,40;10;0;0;2011;5;06/05/2011;1;;0
1593;189;1;000058;R$ 150,00;1;0;0;2011;5;26/05/2011;1;;0
1594;202;4;001094;R$ 286,00;4;0;0;2011;5;30/05/2011;1;;0
1595;202;4;001095;R$ 99,00;1;0;0;2011;5;31/05/2011;1;;0
1596;202;4;001097;R$ 154,00;2;0;0;2011;5;31/05/2011;1;;0
1597;202;4;001004;R$ 461,40;3;0;0;2011;5;16/05/2011;1;;0
1598;202;4;001001;R$ 49,00;1;0;0;2011;5;16/05/2011;1;;0
1599;202;4;001000;R$ 33,00;1;0;0;2011;5;14/05/2011;1;;0
1601;157;4;039865;R$ 111,60;2;0;0;2011;5;09/05/2011;1;;0
1602;204;4;000352;R$ 3.475,00;2;0;0;2011;5;05/05/2011;1;;0
1603;204;4;000351;R$ 800,00;7;0;0;2011;5;05/05/2011;1;;0
1604;175;4;001124;R$ 5.743,48;19;0;0;2011;5;05/05/2011;1;;0
1605;175;4;001122;R$ 6.115,35;17;0;0;2011;5;05/05/2011;1;;0
1606;175;4;001125;R$ 280,00;1;0;0;2011;5;05/05/2011;1;;0
1607;175;4;001155;R$ 1.656,60;8;0;0;2011;5;11/05/2011;1;;0
1608;126;4;000079;R$ 885,20;9;0;0;2011;5;04/05/2011;1;;0
1609;175;3;001327;R$ 6.118,50;12;0;0;2011;6;14/06/2011;1;;0
1610;175;3;001326;R$ 1.497,00;1;0;0;2011;6;14/06/2011;1;;0
1611;126;1;000194;R$ 846,10;10;0;0;2011;6;10/06/2011;1;;0
1612;203;1;001999;R$ 180,80;6;0;0;2011;6;15/06/2011;1;;0
1613;203;1;002004;R$ 313,46;10;0;0;2011;6;15/06/2011;1;;0
1614;203;6;002005;R$ 344,42;5;0;0;2011;6;15/06/2011;1;;0
1615;122;6;000125;R$ 1.515,00;3;0;0;2011;6;15/06/2011;1;;0
1616;22;6;000005;R$ 960,00;14;0;0;2011;6;01/06/2011;1;;0
1617;157;6;003274;R$ 250,00;1;0;0;2011;6;22/06/2011;1;;0
1618;200;6;001312;R$ 468,00;2;0;0;2011;6;30/06/2011;1;;0
1619;175;4;001346;R$ 3.623,80;21;0;0;2011;6;20/06/2011;1;;0
1620;175;4;001347;R$ 881,00;15;0;0;2011;6;20/06/2011;1;;0
1621;175;4;001350;R$ 649,75;12;0;0;2011;6;20/06/2011;1;;0
1622;175;4;001348;R$ 965,00;14;0;0;2011;6;20/06/2011;1;;0
1623;175;4;001349;R$ 309,90;9;0;0;2011;6;20/06/2011;1;;0
1624;202;4;001151;R$ 55,80;2;0;0;2011;6;11/06/2011;1;;0
1625;202;4;001154;R$ 68,40;1;0;0;2011;6;11/06/2011;1;;0
1626;202;4;001153;R$ 78,60;2;0;0;2011;6;11/06/2011;1;;0
1627;175;3;001291;R$ 7.113,50;14;0;0;2011;6;08/06/2011;1;;0
1628;22;3;000008;R$ 298,00;8;0;0;2011;6;27/06/2011;1;;0
1629;202;3;001152;R$ 524,40;1;0;0;2011;6;11/06/2011;1;;0
1630;205;3;382341;R$ 4.172,24;5;0;0;2011;6;20/06/2011;1;;0
1631;199;3;000004;R$ 75,00;1;0;0;2011;7;26/07/2011;1;;0
1632;199;1;000003;R$ 300,00;2;0;0;2011;7;26/07/2011;1;;0
1633;47;4;000009;R$ 3.756,39;24;0;0;2011;7;06/07/2011;1;;0
1635;199;4;000002;R$ 60,00;2;0;0;2011;7;26/07/2011;1;;0
1636;128;4;000008;R$ 154,00;3;0;0;2011;7;18/07/2011;1;;0
1637;128;4;000012;R$ 120,00;5;0;0;2011;7;18/07/2011;1;;0
1638;202;4;001203;R$ 88,00;2;0;0;2011;7;05/07/2011;1;;0
1639;202;4;001204;R$ 131,80;4;0;0;2011;7;05/07/2011;1;;0
1640;202;4;001205;R$ 88,80;2;0;0;2011;7;05/07/2011;1;;0
1641;199;4;000001;R$ 495,00;2;0;0;2011;7;26/07/2011;1;;0
1642;206;4;005438;R$ 1.534,40;10;0;0;2011;7;29/07/2011;1;;0
1643;200;4;001486;R$ 749,00;2;0;0;2011;7;15/07/2011;1;;0
1644;207;6;001203;R$ 61,50;3;0;0;2011;7;15/07/2011;1;;0
1645;199;6;000005;R$ 100,00;2;0;0;2011;7;26/07/2011;1;;0
1646;126;3;000381;R$ 1.188,00;2;0;0;2011;8;26/08/2011;1;;0
1647;202;3;001368;R$ 524,40;1;0;0;2011;8;30/08/2011;1;;0
1648;202;3;001309;R$ 330,00;1;0;0;2011;8;05/08/2011;1;;0
1649;202;3;001308;R$ 396,00;1;0;0;2011;8;05/08/2011;1;;0
1650;22;3;000015;R$ 144,00;1;0;0;2011;8;13/08/2011;1;;0
1651;114;3;001864;R$ 1.500,00;1;0;0;2011;8;16/08/2011;1;;0
1652;126;3;000323;R$ 2.987,88;11;0;0;2011;8;01/08/2011;1;;0
1653;126;1;000390;R$ 400,60;4;0;0;2011;8;30/08/2011;1;;0
1654;126;1;000338;R$ 869,60;4;0;0;2011;8;08/08/2011;1;;0
1655;208;1;000156;R$ 898,75;5;0;0;2011;8;12/08/2011;1;;0
1656;175;1;001508;R$ 430,00;4;0;0;2011;8;03/08/2011;1;;0
1657;175;3;001572;R$ 2.278,60;7;0;0;2011;8;15/08/2011;1;;0
1658;175;4;001546;R$ 3.006,30;13;0;0;2011;8;09/08/2011;1;;0
1659;175;4;001642;R$ 3.298,78;15;0;0;2011;8;25/08/2011;1;;0
1660;209;4;000010;R$ 230,00;1;0;0;2011;8;12/08/2011;1;;0
1661;202;4;001348;R$ 286,80;3;0;0;2011;8;23/08/2011;1;;0
1662;202;4;001349;R$ 42,00;1;0;0;2011;8;23/08/2011;1;;0
1663;202;4;001347;R$ 337,20;3;0;0;2011;8;23/08/2011;1;;0
1664;202;4;001350;R$ 208,80;3;0;0;2011;8;23/08/2011;1;;0
1665;175;4;001573;R$ 117,45;5;0;0;2011;8;15/08/2011;1;;0
1666;175;4;001570;R$ 1.241,50;8;0;0;2011;8;15/08/2011;1;;0
1667;202;4;001307;R$ 337,20;3;0;0;2011;8;08/08/2011;1;;0
1668;202;4;001305;R$ 231,00;2;0;0;2011;8;08/08/2011;1;;0
1669;202;4;001306;R$ 208,00;2;0;0;2011;8;08/08/2011;1;;0
1670;22;4;000014;R$ 234,00;2;0;0;2011;8;13/08/2011;1;;0
1671;210;4;000131;R$ 4.000,00;16;0;0;2011;8;27/08/2011;1;;0
1672;175;3;001571;R$ 812,20;5;0;0;2011;8;15/08/2011;1;;0
1673;115;6;005041;R$ 1.175,00;2;0;0;2011;8;22/08/2011;1;;0
1674;157;6;003454;R$ 250,00;1;0;0;2011;8;01/08/2011;1;;0
1675;122;6;000164;R$ 2.085,00;7;0;0;2011;8;24/08/2011;1;;0
1676;94;6;002337;R$ 1.019,12;5;0;0;2011;8;05/08/2011;1;;0
1677;118;6;054119;R$ 1.836,76;3;0;0;2011;8;19/08/2011;1;;0
1678;22;6;000012;R$ 500,00;3;0;0;2011;8;02/08/2011;1;;0
1679;22;6;000013;R$ 703,00;7;0;0;2011;8;13/08/2011;1;;0
1680;157;6;003454;R$ 250,00;1;0;0;2011;8;01/08/2011;1;;0
1681;175;3;001641;R$ 748,50;1;0;0;2011;8;25/08/2011;1;;0
1682;175;3;001640;R$ 427,50;1;0;0;2011;8;25/08/2011;1;;0
1683;175;3;001639;R$ 9.754,00;14;0;0;2011;8;25/08/2011;1;;0
1684;175;3;001507;R$ 3.649,90;10;0;0;2011;8;03/08/2011;1;;0
1685;175;3;001506;R$ 5.106,00;10;0;0;2011;8;03/08/2011;1;;0
1686;175;3;001545;R$ 8.607,50;14;0;0;2011;8;09/08/2011;1;;0
1687;175;3;001850;R$ 6.104,40;10;0;0;2011;9;23/09/2011;1;;0
1688;175;3;001851;R$ 998,00;1;0;0;2011;9;23/09/2011;1;;0
1689;175;3;001747;R$ 3.814,20;14;0;0;2011;9;09/09/2011;1;;0
1690;175;3;001746;R$ 3.652,50;13;0;0;2011;9;09/09/2011;1;;0
1691;175;3;001773;R$ 1.530,00;1;0;0;2011;9;13/09/2011;1;;0
1692;202;3;001391;R$ 524,40;1;0;0;2011;9;14/09/2011;1;;0
1693;202;3;001393;R$ 980,00;1;0;0;2011;9;21/09/2011;1;;0
1694;178;3;000692;R$ 1.000,00;1;0;0;2011;9;30/09/2011;1;;0
1696;114;3;001986;R$ 2.820,00;1;0;0;2011;9;02/09/2011;1;;0
1697;205;3;397996;R$ 4.366,00;3;0;0;2011;9;28/09/2011;1;;0
1698;22;6;000018;R$ 380,00;3;0;0;2011;9;08/09/2011;1;;0
1699;121;6;153637;R$ 3.556,38;17;0;0;2011;9;29/09/2011;1;;0
1700;128;6;000020;R$ 165,00;3;0;0;2011;9;13/09/2011;1;;0
1701;128;6;000021;R$ 65,00;1;0;0;2011;9;13/09/2011;1;;0
1702;128;6;000019;R$ 428,00;14;0;0;2011;9;13/09/2011;1;;0
1703;175;4;001774;R$ 510,00;1;0;0;2011;9;13/09/2011;1;;0
1704;175;4;001770;R$ 499,00;1;0;0;2011;9;13/09/2011;1;;0
1705;175;4;001772;R$ 167,90;9;0;0;2011;9;13/09/2011;1;;0
1706;175;4;001769;R$ 214,85;4;0;0;2011;9;13/09/2011;1;;0
1707;175;4;001771;R$ 470,30;20;0;0;2011;9;13/09/2011;1;;0
1708;175;4;001748;R$ 2.451,50;11;0;0;2011;9;09/09/2011;1;;0
1709;202;4;001390;R$ 198,60;3;0;0;2011;9;14/09/2011;1;;0
1710;181;4;000144;R$ 3.059,84;24;0;0;2011;9;15/09/2011;1;;0
1711;175;4;001849;R$ 499,00;1;0;0;2011;9;23/09/2011;1;;0
1712;202;4;001408;R$ 65,80;3;0;0;2011;9;28/09/2011;1;;0
1713;175;4;001848;R$ 2.414,65;7;0;0;2011;9;22/09/2011;1;;0
1714;202;4;001405;R$ 133,40;3;0;0;2011;9;28/09/2011;1;;0
1715;202;4;001406;R$ 314,40;3;0;0;2011;9;28/09/2011;1;;0
1716;202;4;001407;R$ 229,80;4;0;0;2011;9;28/09/2011;1;;0
1717;175;1;001983;R$ 364,00;4;0;0;2011;10;17/10/2011;1;;0
1718;199;1;000011;R$ 650,00;2;0;0;2011;10;17/10/2011;1;;0
1719;213;4;000590;R$ 1.128,81;1;0;0;2011;10;10/10/2011;1;;0
1720;214;4;000641;R$ 1.110,00;1;0;0;2011;10;14/10/2011;1;;0
1721;175;4;001980;R$ 668,50;3;0;0;2011;10;17/10/2011;1;;0
1722;175;4;001979;R$ 3.246,92;7;0;0;2011;10;17/10/2011;1;;0
1723;215;4;000396;R$ 3.688,00;13;0;0;2011;10;06/10/2011;1;;0
1724;181;4;000188;R$ 1.079,30;16;0;0;2011;10;31/10/2011;1;;0
1725;181;4;000194;R$ 599,30;16;0;0;2011;10;31/10/2011;1;;0
1726;181;4;000192;R$ 20,00;1;0;0;2011;10;31/10/2011;1;;0
1727;181;4;000195;R$ 577,70;18;0;0;2011;10;31/10/2011;1;;0
1728;199;4;000012;R$ 80,00;2;0;0;2011;10;17/10/2011;1;;0
1729;199;4;000009;R$ 575,00;2;0;0;2011;10;17/10/2011;1;;0
1733;121;6;161974;R$ 1.123,50;1;0;0;2011;10;28/10/2011;1;;0
1734;216;6;000168;R$ 880,50;2;0;0;2011;10;28/10/2011;1;;0
1735;22;6;000022;R$ 1.612,50;2;0;0;2011;10;24/10/2011;1;;0
1736;199;6;000013;R$ 105,00;2;0;0;2011;10;17/10/2011;1;;0
1737;202;3;001448;R$ 980,00;1;0;0;2011;10;26/10/2011;1;;0
1738;161;3;000109;R$ 4.987,50;8;0;0;2011;10;20/10/2011;1;;0
1739;199;3;000010;R$ 175,00;1;0;0;2011;10;17/10/2011;1;;0
1740;202;3;001424;R$ 524,40;1;0;0;2011;10;04/10/2011;1;;0
1741;175;3;001933;R$ 1.247,50;1;0;0;2011;10;07/10/2011;1;;0
1742;175;3;001934;R$ 3.512,00;6;0;0;2011;10;07/10/2011;1;;0
1743;175;3;001932;R$ 1.560,00;2;0;0;2011;10;07/10/2011;1;;0
1744;175;3;001982;R$ 2.464,00;4;0;0;2011;10;17/10/2011;1;;0
1745;175;3;001981;R$ 3.717,40;8;0;0;2011;10;17/10/2011;1;;0
1746;22;4;000026;R$ 536,50;8;0;0;2011;11;10/11/2011;1;;0
1747;175;4;002043;R$ 472,25;24;0;0;2011;11;26/11/2011;1;;0
1748;175;4;002139;R$ 1.454,50;6;0;0;2011;11;08/11/2011;1;;0
1749;175;4;002099;R$ 136,00;1;0;0;2011;11;07/11/2011;1;;0
1750;175;4;002042;R$ 643,05;20;0;0;2011;11;26/11/2011;1;;0
1751;175;4;002041;R$ 405,85;17;0;0;2011;11;26/11/2011;1;;0
1752;181;4;000196;R$ 264,80;12;0;0;2011;11;01/11/2011;1;;0
1753;181;4;000191;R$ 40,00;1;0;0;2011;11;30/11/2011;1;;0
1754;181;4;000187;R$ 1.084,10;13;0;0;2011;11;30/11/2011;1;;0
1755;181;4;000190;R$ 20,00;1;0;0;2011;11;30/11/2011;1;;0
1756;181;4;000197;R$ 380,30;16;0;0;2011;11;01/11/2011;1;;0
1757;175;4;002196;R$ 1.143,56;15;0;0;2011;11;23/11/2011;1;;0
1758;126;1;000595;R$ 554,00;3;0;0;2011;11;10/11/2011;1;;0
